approved_id,status,category,target_item,priority,source,score,title,url,thing_id,license,creator,like_count,make_count,snippet,why_matched,folder_slug,file_formats,source_file_count,printable_file_count,has_step,has_parametric_source,file_notes
1fd589c476d0,approved,Low-voltage / Solar,fuse holder mount,medium,thingiverse,14,Car fuse holder for PCB mounting,https://www.thingiverse.com/thing:505360,505360,,enif,412,,https://cdn.thingiverse.com/renders/14/b0/6b/06/f5/fuseholder-0.jpg,target-overlap:2x4; good:holder; good:mount; concise-title,car_fuse_holder_for_pcb_mounting,,,,unknown,unknown,not checked
419e6d061913,approved,Low-voltage / Solar,fuse holder mount,medium,thingiverse,12,Fuse Holder,https://www.thingiverse.com/thing:5499024,5499024,,Blank76,259,,https://cdn.thingiverse.com/assets/08/c4/6d/b4/9c/2c88571e-5b13-424d-844c-c74fce521e7f.png,target-overlap:2x4; good:holder; concise-title,fuse_holder,,,,unknown,unknown,not checked
12b46d2c118b,approved,Low-voltage / Solar,fuse holder mount,medium,thingiverse,12,Fuse holder,https://www.thingiverse.com/thing:2757801,2757801,,Mpooh,231,3,https://cdn.thingiverse.com/assets/31/fb/bd/19/cd/Fuse_holder_1.jpg,target-overlap:2x4; good:holder; concise-title,fuse_holder,,,,unknown,unknown,not checked
1f6e1e2b30b9,approved,Low-voltage / Solar,fuse holder mount,medium,thingiverse,12,Motorcycle fuse holder,https://www.thingiverse.com/thing:2865060,2865060,,vrobic,621,,https://cdn.thingiverse.com/assets/71/6c/d5/f5/e6/IMG_2629.JPG,target-overlap:2x4; good:holder; concise-title,motorcycle_fuse_holder,,,,unknown,unknown,not checked
cab08319bb5f,approved,Low-voltage / Solar,fuse holder mount,medium,thingiverse,12,ANL Fuse Holder,https://www.thingiverse.com/thing:817838,817838,,DDMODS,183,,https://cdn.thingiverse.com/assets/ca/01/35/d6/2e/11200910_10206144890132038_6977580349172481287_n.jpg,target-overlap:2x4; good:holder; concise-title,anl_fuse_holder,,,,unknown,unknown,not checked
816fae1de8c8,approved,Low-voltage / Solar,project box,high,thingiverse,10,Universal Project Box,https://www.thingiverse.com/thing:4801005,4801005,,zx82net,6342,5,https://cdn.thingiverse.com/assets/2f/ec/e1/30/f2/Universal_Project_Box_titled_4x3_sm_thingiverse.jpg,target-overlap:2x4; concise-title,universal_project_box,,,,unknown,unknown,not checked
ed40542e1af6,approved,Low-voltage / Solar,project box,high,thingiverse,10,Project box,https://www.thingiverse.com/thing:1062466,1062466,,citrofan,864,4,https://cdn.thingiverse.com/assets/d9/3f/cb/c5/5e/projectbox.jpg,target-overlap:2x4; concise-title,project_box,,,,unknown,unknown,not checked
3224d24afe37,approved,Low-voltage / Solar,project box,high,thingiverse,10,Project Box,https://www.thingiverse.com/thing:4585933,4585933,,skcirdneh,145,1,https://cdn.thingiverse.com/assets/fb/57/04/da/2c/Project_Box.png,target-overlap:2x4; concise-title,project_box,,,,unknown,unknown,not checked
94ae5122b00c,approved,Low-voltage / Solar,project box,high,thingiverse,10,Basic project box,https://www.thingiverse.com/thing:961949,961949,,dj_abi,148,,https://cdn.thingiverse.com/assets/fa/b3/92/7c/63/Screenshot_from_2015-08-09_120653.png,target-overlap:2x4; concise-title,basic_project_box,,,,unknown,unknown,not checked
1d3ed3f4a94a,approved,Low-voltage / Solar,solar cable clip,high,thingiverse,16,Cable Clip organizer,https://www.thingiverse.com/thing:7019950,7019950,,denfi228_3Dprints,3046,8,https://cdn.thingiverse.com/assets/b7/d6/56/7c/73/20250425_124738.jpg,target-overlap:2x4; good:cable; good:clip; good:organizer; concise-title,cable_clip_organizer,,,,unknown,unknown,not checked
99c3044ac321,approved,Low-voltage / Solar,solar cable clip,high,thingiverse,14,Earphone Cable Clip,https://www.thingiverse.com/thing:2261211,2261211,,muzz64,3987,20,https://cdn.thingiverse.com/assets/a2/77/52/0e/c2/ecc_00.jpg,target-overlap:2x4; good:cable; good:clip; concise-title,earphone_cable_clip,,,,unknown,unknown,not checked
22cff0125932,approved,Low-voltage / Solar,solar cable clip,high,thingiverse,14,Cable clip,https://www.thingiverse.com/thing:585580,585580,,lucibrandus,1057,19,https://cdn.thingiverse.com/assets/1f/cb/e3/d3/23/Screenshot_121.jpg,target-overlap:2x4; good:cable; good:clip; concise-title,cable_clip,,,,unknown,unknown,not checked
cd0a72fd4474,approved,Low-voltage / Solar,solar cable clip,high,thingiverse,14,PTFE cable clip,https://www.thingiverse.com/thing:4599940,4599940,,DaVinci2000,3830,11,https://cdn.thingiverse.com/assets/88/98/43/dd/76/20200929_134536_copy_2267x1701.jpg,target-overlap:2x4; good:cable; good:clip; concise-title,ptfe_cable_clip,,,,unknown,unknown,not checked
40fa2f381a62,approved,Low-voltage / Solar,solar cable clip,high,thingiverse,14,Cable Clip,https://www.thingiverse.com/thing:40366,40366,,MaximSachs,701,12,https://cdn.thingiverse.com/renders/57/13/29/10/f2/Cable_Clip_Catia_Export.jpg,target-overlap:2x4; good:cable; good:clip; concise-title,cable_clip,,,,unknown,unknown,not checked
a737d3355c0f,approved,Low-voltage / Solar,strain relief bracket,medium,thingiverse,24,Creality CR-10 Strain relief bracket for heated bed cable,https://www.thingiverse.com/thing:2186203,2186203,,Greg191134,1497,124,https://cdn.thingiverse.com/assets/f7/51/3b/b8/e3/20170318_1616_004.jpg,target-overlap:3x4; good:bracket; good:cable; good:rain; good:relief; good:strain; concise-title,creality_cr_10_strain_relief_bracket_for_heated_bed_cable,,,,unknown,unknown,not checked
8d7745c3a23d,approved,Low-voltage / Solar,strain relief bracket,medium,thingiverse,18,Anet E10: Cable strain relief for heatbed,https://www.thingiverse.com/thing:2482038,2482038,,MrCrankyface,302,13,https://cdn.thingiverse.com/assets/13/d9/e6/3a/24/IMG_3343.JPG,target-overlap:2x4; good:cable; good:rain; good:relief; good:strain; concise-title,anet_e10_cable_strain_relief_for_heatbed,,,,unknown,unknown,not checked
40ad1ed1217c,approved,Low-voltage / Solar,strain relief bracket,medium,thingiverse,16,Ender-5 Bed Strain Relief,https://www.thingiverse.com/thing:3443100,3443100,,derandi3d,3116,90,https://cdn.thingiverse.com/assets/64/7e/c4/a4/f8/Ender-5_Bed_Strain_Relief-V2-a.jpg,target-overlap:2x4; good:rain; good:relief; good:strain; concise-title,ender_5_bed_strain_relief,,,,unknown,unknown,not checked
e0e88b4cf555,approved,Low-voltage / Solar,strain relief bracket,medium,thingiverse,16,Tevo Tornado Strain Relief,https://www.thingiverse.com/thing:2748197,2748197,,pemic,584,19,https://cdn.thingiverse.com/assets/17/18/56/07/9c/StrainRelief.JPG,target-overlap:2x4; good:rain; good:relief; good:strain; concise-title,tevo_tornado_strain_relief,,,,unknown,unknown,not checked
00f24e5f79f1,approved,Low-voltage / Solar,strain relief bracket,medium,thingiverse,16,Ender 5 Bed Strain Relief - Improved,https://www.thingiverse.com/thing:3669438,3669438,,grizzlyeric,1140,53,https://cdn.thingiverse.com/assets/fc/c0/0e/46/da/EEE_0021-LQ.jpg,target-overlap:2x4; good:rain; good:relief; good:strain; concise-title,ender_5_bed_strain_relief_improved,,,,unknown,unknown,not checked
1efb25e80c72,approved,Low-voltage / Solar,zip tie mount,high,thingiverse,16,GoPro Zip Tie mount 2,https://www.thingiverse.com/thing:84747,84747,,tmorris9,1807,24,https://cdn.thingiverse.com/renders/8c/a5/82/24/b3/gozip1.jpg,target-overlap:3x4; good:mount; concise-title,gopro_zip_tie_mount_2,,,,unknown,unknown,not checked
a2d72dc18e62,approved,Low-voltage / Solar,zip tie mount,high,thingiverse,16,Zip tie mount [20 mm],https://www.thingiverse.com/thing:4981711,4981711,,ilko,3932,5,https://cdn.thingiverse.com/assets/65/a0/78/d8/cc/Preview_edit.jpg,target-overlap:3x4; good:mount; concise-title,zip_tie_mount_20_mm,,,,unknown,unknown,not checked
ba5c55cbf01d,approved,Low-voltage / Solar,zip tie mount,high,thingiverse,16,Zip tie Mount Gopro,https://www.thingiverse.com/thing:1311271,1311271,,StitchTheSnitch,1134,8,https://cdn.thingiverse.com/assets/27/d0/b9/f7/54/zieptiemount.jpg,target-overlap:3x4; good:mount; concise-title,zip_tie_mount_gopro,,,,unknown,unknown,not checked
fbcfeaad2c71,approved,Low-voltage / Solar,zip tie mount,high,thingiverse,10,Zip tie,https://www.thingiverse.com/thing:5764728,5764728,,decarufe,715,1,https://cdn.thingiverse.com/assets/47/fb/3a/e5/8c/3f3037be-e370-4afb-a771-5c37f539438f.png,target-overlap:2x4; concise-title,zip_tie,,,,unknown,unknown,not checked
b7887c898f08,approved,Low-voltage / Solar,zip tie mount,high,thingiverse,8,Customizable Cable Tie,https://www.thingiverse.com/thing:58776,58776,,jetty,4757,6,https://cdn.thingiverse.com/renders/f6/ef/12/5f/f6/P1.jpg,target-overlap:1x4; good:cable; concise-title,customizable_cable_tie,,,,unknown,unknown,not checked
fb35252ae5c5,approved,PEX / Tubing,PEX bend support,high,thingiverse,14,Pex Wreath Support,https://www.thingiverse.com/thing:5151406,5151406,,TVChief,3,,https://cdn.thingiverse.com/assets/2e/61/9b/39/29/weath.jpg,target-overlap:2x4; good:pex; good:support; concise-title,pex_wreath_support,,,,unknown,unknown,not checked
24e2019d0384,approved,PEX / Tubing,PEX bend support,high,thingiverse,12,17 mm PEX Pipe bend,https://www.thingiverse.com/thing:7159554,7159554,,bendoru,5,,https://cdn.thingiverse.com/assets/8c/d1/fe/30/0b/Curba_2.png,target-overlap:2x4; good:pex; concise-title,17_mm_pex_pipe_bend,,,,unknown,unknown,not checked
fa6e0107fb88,approved,PEX / Tubing,PEX bend support,high,thingiverse,12,90° bend for Ø22mm PVC Pipe Weld -Better Support,https://www.thingiverse.com/thing:656548,656548,,bathrobotics,112,2,https://cdn.thingiverse.com/renders/59/19/43/17/18/2025v2a_90Deg_straightup.png,target-overlap:2x4; good:support; concise-title,90_bend_for_22mm_pvc_pipe_weld_better_support,,,,unknown,unknown,not checked
4d34483f2889,approved,PEX / Tubing,PEX bend support,high,thingiverse,10,PEX Clips - 90° and straight,https://www.thingiverse.com/thing:6481491,6481491,,mellowsnus,30,1,https://cdn.thingiverse.com/assets/22/d7/ce/a0/f7/98c1a0b8-c3fe-44fe-b2e6-32a0bf4244e2.jpg,target-overlap:1x4; good:clip; good:pex; concise-title,pex_clips_90_and_straight,,,,unknown,unknown,not checked
3fa4451015a0,approved,PEX / Tubing,PEX pipe clip,high,thingiverse,16,PEX Pipe Mount,https://www.thingiverse.com/thing:3390949,3390949,,jlambe15,103,1,https://cdn.thingiverse.com/assets/5d/b1/92/17/a2/ScreenClip.png,target-overlap:2x4; good:clip; good:mount; good:pex; concise-title,pex_pipe_mount,,,,unknown,unknown,not checked
512813acd4e1,approved,PEX / Tubing,PEX pipe clip,high,thingiverse,16,Pipe Clip / Cable Clip - Customizer,https://www.thingiverse.com/thing:2913697,2913697,,Paul_Tibble,464,2,https://cdn.thingiverse.com/assets/49/00/97/63/ea/Cover_Image.jpg,target-overlap:2x4; good:cable; good:clip; good:cover; concise-title,pipe_clip_cable_clip_customizer,,,,unknown,unknown,not checked
f4cc348e3f1e,approved,PEX / Tubing,PEX pipe clip,high,thingiverse,16,Offset Pipe Clip / Cable Clip all sizes,https://www.thingiverse.com/thing:2813135,2813135,,Paul_Tibble,500,,https://cdn.thingiverse.com/assets/eb/b4/e5/a2/dd/Cover_Image.jpg,target-overlap:2x4; good:cable; good:clip; good:cover; concise-title,offset_pipe_clip_cable_clip_all_sizes,,,,unknown,unknown,not checked
84f48bdb6c57,approved,PEX / Tubing,PEX pipe clip,high,thingiverse,16,Pipe Clip / Cable Clip 20mm to 60mm all sizes,https://www.thingiverse.com/thing:2788461,2788461,,Paul_Tibble,1978,4,https://cdn.thingiverse.com/assets/66/78/08/7a/fb/Cover_Image_Final.jpg,target-overlap:2x4; good:cable; good:clip; good:cover; concise-title,pipe_clip_cable_clip_20mm_to_60mm_all_sizes,,,,unknown,unknown,not checked
af047c2ccb96,approved,PEX / Tubing,PEX pipe clip,high,thingiverse,10,"PVC Pipe 3/4"" (1"" OD) U Clip, Hangers, & Joiner - Holds fabric, cloth, hanging items",https://www.thingiverse.com/thing:1995676,1995676,,cncartist,831,4,https://cdn.thingiverse.com/assets/4d/f4/53/42/10/20161214_201602.jpg,target-overlap:2x4; good:clip,pvc_pipe_3_4_1_od_u_clip_hangers_joiner_holds_fabric_cloth_hanging_items,,,,unknown,unknown,not checked
438aa740a71b,approved,PEX / Tubing,tubing label tag,medium,thingiverse,12,Cable Label / Cable Tag,https://www.thingiverse.com/thing:4114319,4114319,,Stano319,526,2,https://cdn.thingiverse.com/assets/83/cd/a3/5a/41/20200119_223452.jpg,target-overlap:2x4; good:cable; concise-title,cable_label_cable_tag,,,,unknown,unknown,not checked
57f4656ab873,approved,PEX / Tubing,tubing label tag,medium,thingiverse,10,Customizer Version of luggage label,https://www.thingiverse.com/thing:175150,175150,,kowomike,5124,11,https://cdn.thingiverse.com/renders/46/b4/bc/ee/7c/luggage-tag.jpg,target-overlap:2x4; concise-title,customizer_version_of_luggage_label,,,,unknown,unknown,not checked
1ff69d7e92cd,approved,PEX / Tubing,tubing label tag,medium,thingiverse,10,Key Ring Tag Label,https://www.thingiverse.com/thing:6024522,6024522,,Neofire,182,,https://cdn.thingiverse.com/assets/48/ed/bb/d2/e4/16bda438-730e-4f43-8b31-50bc5f5b3d6e.jpg,target-overlap:2x4; concise-title,key_ring_tag_label,,,,unknown,unknown,not checked
223cd3f07ba7,approved,Sensors / Cameras,camera mount,high,thingiverse,16,Camera Arm - Standard Tripod Mount,https://www.thingiverse.com/thing:3095730,3095730,,HippieHeadShot,1381,29,https://cdn.thingiverse.com/assets/fd/6c/c5/a7/0c/Render_Image.png,target-overlap:2x4; good:camera; good:mount; good:tripod; concise-title,camera_arm_standard_tripod_mount,,,,unknown,unknown,not checked
68716fc2fe2a,approved,Sensors / Cameras,camera mount,high,thingiverse,14,Universal iPhone camera mount,https://www.thingiverse.com/thing:29258,29258,,marinosdrake,677,10,https://cdn.thingiverse.com/renders/ec/c2/fc/0f/89/P1020970.jpg,target-overlap:2x4; good:camera; good:mount; concise-title,universal_iphone_camera_mount,,,,unknown,unknown,not checked
415800321c87,approved,Sensors / Cameras,camera mount,high,thingiverse,14,Prusa i3 MK3 logitech C270 camera mount.,https://www.thingiverse.com/thing:2818559,2818559,,Kev31779,594,23,https://cdn.thingiverse.com/assets/87/a1/60/e6/05/20180512_190457.jpg,target-overlap:2x4; good:camera; good:mount; concise-title,prusa_i3_mk3_logitech_c270_camera_mount,,,,unknown,unknown,not checked
2a2b1964558c,approved,Sensors / Cameras,camera mount,high,thingiverse,8,Ender 3 Webcam mount,https://www.thingiverse.com/thing:3147743,3147743,,aallensd,5262,46,https://cdn.thingiverse.com/assets/ba/09/c9/10/36/Webcam_2.jpg,target-overlap:1x4; good:mount; concise-title,ender_3_webcam_mount,,,,unknown,unknown,not checked
b8a690c34acb,approved,Sensors / Cameras,sensor weather hood,high,thingiverse,16,eNVIRO sense: outdoor wireless weather station sensor with Stevenson screen,https://www.thingiverse.com/thing:1742898,1742898,,antiElectron,247,,https://cdn.thingiverse.com/assets/84/be/95/72/85/IMG_9220.JPG,target-overlap:2x4; good:outdoor; good:sensor; good:wire; concise-title,enviro_sense_outdoor_wireless_weather_station_sensor_with_stevenson_screen,,,,unknown,unknown,not checked
5366a2ed12a9,approved,Sensors / Cameras,sensor weather hood,high,thingiverse,14,Radiation / Weather shield for Netatmo outdoor sensor,https://www.thingiverse.com/thing:804356,804356,,hamop,552,24,https://cdn.thingiverse.com/assets/7a/2a/63/97/c9/IMG_4557.jpg,target-overlap:2x4; good:outdoor; good:sensor; concise-title,radiation_weather_shield_for_netatmo_outdoor_sensor,,,,unknown,unknown,not checked
6c2f61958e27,approved,Sensors / Cameras,sensor weather hood,high,thingiverse,12,Weather station wind direction sensor,https://www.thingiverse.com/thing:2348449,2348449,,bobbyshomerul,168,1,https://cdn.thingiverse.com/assets/65/0d/9e/c3/89/weather_station_-_wind_direction.jpg,target-overlap:2x4; good:sensor; concise-title,weather_station_wind_direction_sensor,,,,unknown,unknown,not checked
5c9338f02ff9,approved,Sensors / Cameras,sensor weather hood,high,thingiverse,12,Kestrel Weather Sensor Wind Vane,https://www.thingiverse.com/thing:2444368,2444368,,PlaneOldAlex,75,,https://cdn.thingiverse.com/assets/2b/a9/b2/36/a7/0821171403a.jpg,target-overlap:2x4; good:sensor; concise-title,kestrel_weather_sensor_wind_vane,,,,unknown,unknown,not checked
5a3a8d4829e8,approved,Sensors / Cameras,tripod adapter,medium,thingiverse,16,Tripod adapter for Kinect,https://www.thingiverse.com/thing:6930,6930,,allartburns,326,7,https://cdn.thingiverse.com/renders/36/03/89/94/17/kinect-mount-09_display_large.jpg,target-overlap:2x4; good:adapter; good:mount; good:tripod; concise-title,tripod_adapter_for_kinect,,,,unknown,unknown,not checked
326115154c03,approved,Sensors / Cameras,tripod adapter,medium,thingiverse,14,Smartphone Tripod Adapter,https://www.thingiverse.com/thing:6305864,6305864,,ThreeD-Michael,1011,2,https://cdn.thingiverse.com/assets/17/6a/5d/e9/07/0a677205-ca6b-4584-a673-72f03e7e973d.png,target-overlap:2x4; good:adapter; good:tripod; concise-title,smartphone_tripod_adapter,,,,unknown,unknown,not checked
57899220e75b,approved,Sensors / Cameras,tripod adapter,medium,thingiverse,14,TriK Tripod Adapter for the Kinect,https://www.thingiverse.com/thing:5004,5004,,LucidOne,851,20,https://cdn.thingiverse.com/renders/95/ce/49/54/e1/kpod-04_display_large.jpg,target-overlap:2x4; good:adapter; good:tripod; concise-title,trik_tripod_adapter_for_the_kinect,,,,unknown,unknown,not checked
46eda6978f8c,approved,Sensors / Cameras,tripod adapter,medium,thingiverse,14,GoPro Tripod Adapter,https://www.thingiverse.com/thing:151867,151867,,markt,62,2,https://cdn.thingiverse.com/renders/6e/6c/e3/98/c0/IMG_0108.jpg,target-overlap:2x4; good:adapter; good:tripod; concise-title,gopro_tripod_adapter,,,,unknown,unknown,not checked
8d633054adc4,approved,Trailer / Vehicle utility,grommet,medium,thingiverse,8,Customizable Wire Access Grommet,https://www.thingiverse.com/thing:273159,273159,,TheNewHobbyist,945,6,https://cdn.thingiverse.com/renders/b6/7c/34/a5/28/DSC_0020.jpg,target-overlap:1x4; good:wire; concise-title,customizable_wire_access_grommet,,,,unknown,unknown,not checked
58892f0e8a43,approved,Trailer / Vehicle utility,hitch pin holder,medium,thingiverse,12,Hitch Cover Pin,https://www.thingiverse.com/thing:2222961,2222961,,PacketPaul,226,6,https://cdn.thingiverse.com/assets/06/ae/6e/33/4c/Hitch_Cover_Pin_16in_v2.png,target-overlap:2x4; good:cover; concise-title,hitch_cover_pin,,,,unknown,unknown,not checked
cadb7ea32364,approved,Trailer / Vehicle utility,hitch pin holder,medium,thingiverse,12,Hitch Cover Pin,https://www.thingiverse.com/thing:3046865,3046865,,Jay_Omega,53,,https://cdn.thingiverse.com/assets/a0/bd/92/52/7d/DSCN2615.JPG,target-overlap:2x4; good:cover; concise-title,hitch_cover_pin,,,,unknown,unknown,not checked
c95b887acd79,approved,Trailer / Vehicle utility,hitch pin holder,medium,thingiverse,12,Hairpin Cotter Pin R Clip Hitch Pin,https://www.thingiverse.com/thing:1569698,1569698,,crafty184,93,1,https://cdn.thingiverse.com/renders/c4/a6/77/40/cf/94fb1d5e5ab6cb9287d919d96c440e33.png,target-overlap:2x4; good:clip; concise-title,hairpin_cotter_pin_r_clip_hitch_pin,,,,unknown,unknown,not checked
b0148e05ede9,approved,Trailer / Vehicle utility,panel clip,medium,thingiverse,12,Car Panel Clip,https://www.thingiverse.com/thing:665635,665635,,bathrobotics,681,4,https://cdn.thingiverse.com/renders/5d/42/85/60/5b/combined_panel_clip_print.png,target-overlap:2x4; good:clip; concise-title,car_panel_clip,,,,unknown,unknown,not checked
e0c24c082c12,approved,Trailer / Vehicle utility,panel clip,medium,thingiverse,12,Auto Panel Clip,https://www.thingiverse.com/thing:5166144,5166144,,Boselaub,282,,https://cdn.thingiverse.com/assets/80/74/e4/d5/ec/auto_panel_clip-_solid.png,target-overlap:2x4; good:clip; concise-title,auto_panel_clip,,,,unknown,unknown,not checked
a7d49a2d3c4b,approved,Trailer / Vehicle utility,panel clip,medium,thingiverse,12,Panel Clip,https://www.thingiverse.com/thing:2093171,2093171,,RLazure,43,,https://cdn.thingiverse.com/assets/84/90/ab/58/fc/clip_held_with_fingers.jpg,target-overlap:2x4; good:clip; concise-title,panel_clip,,,,unknown,unknown,not checked
66cf8a6bc190,approved,Trailer / Vehicle utility,panel clip,medium,thingiverse,12,Vehicle Door Panel trim clip V4 Final,https://www.thingiverse.com/thing:2287605,2287605,,Phil_Read,299,,https://cdn.thingiverse.com/renders/f4/39/f3/ca/37/edd54dc2d2d813954f9b7aeda5c165c3.png,target-overlap:2x4; good:clip; concise-title,vehicle_door_panel_trim_clip_v4_final,,,,unknown,unknown,not checked
c974f24f931f,approved,Trailer / Vehicle utility,panel clip,medium,thingiverse,12,Door Panel Remover / Clip Remover,https://www.thingiverse.com/thing:145272,145272,,hockenmaier,188,,https://cdn.thingiverse.com/renders/12/ae/2f/1c/e1/20130902_214632.jpg,target-overlap:2x4; good:clip; concise-title,door_panel_remover_clip_remover,,,,unknown,unknown,not checked
fc2d6b02e700,approved,Trailer / Vehicle utility,trailer plug dust cap,medium,thingiverse,18,Trailer hub dust cap,https://www.thingiverse.com/thing:846999,846999,,triphop,52,1,https://cdn.thingiverse.com/renders/e0/90/09/78/6c/dustcap.png,target-overlap:3x4; good:cap; good:rail; concise-title,trailer_hub_dust_cap,,,,unknown,unknown,not checked
b9d711240b9c,approved,Trailer / Vehicle utility,trailer plug dust cap,medium,thingiverse,18,7Pin trailer plug cap,https://www.thingiverse.com/thing:2271125,2271125,,Xamon,30,1,https://cdn.thingiverse.com/renders/0d/02/ff/29/c9/1de923ad999870d5c783ca9effbb2796.png,target-overlap:3x4; good:cap; good:rail; concise-title,7pin_trailer_plug_cap,,,,unknown,unknown,not checked
a032ea1df9be,approved,Trailer / Vehicle utility,trailer plug dust cap,medium,thingiverse,16,RCA cinch dust plug cap,https://www.thingiverse.com/thing:2517224,2517224,,AlexDeutsch,54,2,https://cdn.thingiverse.com/assets/b9/40/bc/64/4c/RCA_cinch_dust_plug_cap_cad_image.PNG,target-overlap:3x4; good:cap; concise-title,rca_cinch_dust_plug_cap,,,,unknown,unknown,not checked
b4f867ebea07,approved,Trailer / Vehicle utility,trailer plug dust cap,medium,thingiverse,14,2.5in x2.5in 14 Ga (.083in) Square Tubing End Cap - (Carry-On Trailer),https://www.thingiverse.com/thing:6820308,6820308,,Jamminator,79,,https://cdn.thingiverse.com/assets/6f/df/08/69/b9/IMG_20241104_134012.jpg,target-overlap:2x4; good:cap; good:rail; good:tubing,2_5in_x2_5in_14_ga_083in_square_tubing_end_cap_carry_on_trailer,,,,unknown,unknown,not checked
189c76c69d94,approved,Trailer / Vehicle utility,trailer plug dust cap,medium,thingiverse,10,USB Type-C dust plug,https://www.thingiverse.com/thing:7013178,7013178,,Jimka,1515,2,https://cdn.thingiverse.com/assets/39/79/88/7e/20/USB_Type-C_dust_plug.JPG,target-overlap:2x4; concise-title,usb_type_c_dust_plug,,,,unknown,unknown,not checked
3419e2c7e70e,approved,Water / Irrigation,bucket to hose adapter,high,thingiverse,20,Bucket hose adapter connector,https://www.thingiverse.com/thing:2926894,2926894,,Hobb3s,145,2,https://cdn.thingiverse.com/assets/74/40/47/bc/32/20180518_163806.jpg,target-overlap:3x4; good:adapter; good:bucket; good:hose; concise-title,bucket_hose_adapter_connector,,,,unknown,unknown,not checked
97a28795cd9f,approved,Water / Irrigation,bucket to hose adapter,high,thingiverse,18,Hose to Bathroom sink adapter,https://www.thingiverse.com/thing:219625,219625,,liquidd,1180,8,https://cdn.thingiverse.com/renders/3b/e6/22/a1/4b/Pic_of_Sink_to_Hose.jpg,target-overlap:3x4; good:adapter; good:hose; concise-title,hose_to_bathroom_sink_adapter,,,,unknown,unknown,not checked
b10d2513a635,approved,Water / Irrigation,bucket to hose adapter,high,thingiverse,18,3D-printable faucet-to-hose adapter,https://www.thingiverse.com/thing:2067862,2067862,,CreativeTools,2429,9,https://cdn.thingiverse.com/assets/00/86/d9/0b/37/3D-printable_faucet-to-hose_adapter_v01.jpg,target-overlap:3x4; good:adapter; good:hose; concise-title,3d_printable_faucet_to_hose_adapter,,,,unknown,unknown,not checked
f1a2325c6837,approved,Water / Irrigation,bucket to hose adapter,high,thingiverse,14,Shower hose adapter for filling containers,https://www.thingiverse.com/thing:5469657,5469657,,kote315,575,,https://cdn.thingiverse.com/assets/87/a7/be/8e/cf/98be5c67-1a95-44b9-93d6-5fab88bf7dd3.png,target-overlap:2x4; good:adapter; good:hose; concise-title,shower_hose_adapter_for_filling_containers,,,,unknown,unknown,not checked
f15483719fb6,approved,Water / Irrigation,drip irrigation stake,high,thingiverse,18,Drip Irrigation System - Rain Bird (R) / Gardena Microdrip (R) Compatible,https://www.thingiverse.com/thing:6625825,6625825,,guppyk,3755,2,https://cdn.thingiverse.com/assets/98/e1/80/88/9a/dd5907d2-f607-4b49-b51d-d6e953980e20.png,target-overlap:2x4; good:drip; good:garden; good:irrigation; good:rain; concise-title,drip_irrigation_system_rain_bird_r_gardena_microdrip_r_compatible,,,,unknown,unknown,not checked
cd0c2eaeab1e,approved,Water / Irrigation,drip irrigation stake,high,thingiverse,16,Water Bottle Drip Irrigation System,https://www.thingiverse.com/thing:2407411,2407411,,amarand,1107,,https://cdn.thingiverse.com/assets/66/b4/f5/fc/11/20170704_204545671_iOS.jpg,target-overlap:2x4; good:drip; good:irrigation; good:water; concise-title,water_bottle_drip_irrigation_system,,,,unknown,unknown,not checked
731b9e6bf74a,approved,Water / Irrigation,drip irrigation stake,high,thingiverse,14,Drip Irrigation Ring,https://www.thingiverse.com/thing:5171191,5171191,,micromet,2093,1,https://cdn.thingiverse.com/assets/54/a1/69/da/d3/drip_ring2.jpg,target-overlap:2x4; good:drip; good:irrigation; concise-title,drip_irrigation_ring,,,,unknown,unknown,not checked
0c64f4568ade,approved,Water / Irrigation,drip irrigation stake,high,thingiverse,14,Drip irrigation,https://www.thingiverse.com/thing:1689007,1689007,,Rukey,228,1,https://cdn.thingiverse.com/assets/70/e5/06/43/29/20160725_144028.jpg,target-overlap:2x4; good:drip; good:irrigation; concise-title,drip_irrigation,,,,unknown,unknown,not checked
5dbb95ed734c,approved,Water / Irrigation,drip irrigation stake,high,thingiverse,8,Irrigation Stakes,https://www.thingiverse.com/thing:26459,26459,,BrianEnigma,466,4,https://cdn.thingiverse.com/renders/cd/37/23/7e/82/stakes-models_display_large.jpg,target-overlap:1x4; good:irrigation; concise-title,irrigation_stakes,,,,unknown,unknown,not checked
dafd901a51fb,approved,Water / Irrigation,drip line clip,high,thingiverse,22,Irrigation Hose and Drip Line Clips,https://www.thingiverse.com/thing:2892445,2892445,,reallifeonhold,58,1,https://cdn.thingiverse.com/assets/59/7a/19/f6/5f/Clip_w_arrows.jpg,target-overlap:3x4; good:clip; good:drip; good:hose; good:irrigation; concise-title,irrigation_hose_and_drip_line_clips,,,,unknown,unknown,not checked
c400ec91e199,approved,Water / Irrigation,drip line clip,high,thingiverse,16,"1/4"" .25 Drip line irrigation tubing stake",https://www.thingiverse.com/thing:2936154,2936154,,dellrio,74,,https://cdn.thingiverse.com/assets/d5/d4/ca/43/32/IMG_20180529_082313317.jpg,target-overlap:2x4; good:drip; good:irrigation; good:tubing; concise-title,1_4_25_drip_line_irrigation_tubing_stake,,,,unknown,unknown,not checked
